"","Composer","nPVI_Entire","Nine_Eight","pitch_correlation","pitch_entropy","parallel_motion","similar_motion","oblique_motion","t1_1","t1_2","t1_3","t1_4","t1_5","t1_6","t1_7","t2_1","t2_2","t2_3","t2_4","t2_5","t2_6","t2_7","t3_1","t3_2","t3_3","t3_4","t3_5","t3_6","t3_7","t4_1","t4_2","t4_3","t4_4","t4_5","t4_6","t4_7","t5_1","t5_2","t5_3","t5_4","t5_5","t5_6","t5_7","t6_1","t6_2","t6_3","t6_4","t6_5","t6_6","t6_7","t7_1","t7_2","t7_3","t7_4","t7_5","t7_6","t7_7","rising_passing","downward_passing","upper_neighbor","lower_neighbor","double_neighbor_ul","double_neighbor_lu","upper_echappee","lower_echappee","ascending_short_nota_cambiata","descending_short_nota_cambiata","ascending_long_nota_cambiata","descending_long_nota_cambiata","rising_anticipation","descending_anticipation","reverse_ascending_nota_cambiata","reverse_descending_nota_cambiata","reverse_upper_echappee","reverse_lower_echappee","ternary_suspension","binary_suspension","ternary_suspension_agent","binary_suspension_agent","fake_suspension_step_up","fake_suspension_step_down","resolution_against_suspension_dissonance","suspension_repeated_note","suspension_missing_agent_approached_step_up","suspension_missing_agent_approached_step_down","dissonant_third_quarter_rising_pt","dissonant_third_quarter_falling_pt","dissonant_third_quarter_un","dissonant_third_quarter_ln","appoggiature_approached_from_below","appoggiature_approached_from_above","ascending_accented_pt","descending_accented_pt","accented_upper_neighbor","descending_lower_neighbor","chanson_idiom","unclassified_2_or7","unclassified_4","total","mvmnt"
"40","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",122.673,0,0.717358322,6.32832,0.140449438,10.23,64.87,2.786,3.781,1.294,1.294,1.393,0.498,4.378,4.577,3.98,2.587,0.1,1.294,0.597,1.891,0.896,4.876,1.692,2.985,0,0,0.299,0.498,0.697,3.682,3.781,4.08,0.398,0.597,2.488,1.393,0.796,4.08,7.065,3.184,0.995,0.299,0.1,0,0.498,4.876,0.995,3.284,4.279,0.199,0.697,0.597,1.095,4.776,3.383,58,80,4,26,6,10,10,18,8,11,2,7,6,15,2,16,2,0,4,29,2,23,1,7,1,17,11,8,0,0,3,5,4,15,0,9,2,1,7,0,2,996,"kyrie"
"41","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",124.114,0,0.312710741,5.01129,0.155279503,11.84,54.7,7.728,5.152,0.234,2.342,0.937,0.937,3.981,3.513,1.874,4.684,1.639,0.468,0,0,0.703,4.45,2.576,4.684,0.703,0,0,2.108,0.468,5.855,1.171,4.684,1.405,0.234,2.342,0,0.703,4.918,7.026,4.45,0,1.874,0.234,0,0.703,5.152,0.234,2.576,3.279,0,0,0,0.468,3.044,0.468,29,17,5,18,5,10,10,17,6,10,4,1,10,16,3,15,2,0,4,27,2,21,1,6,1,16,12,9,0,0,3,3,4,14,0,9,2,1,6,0,0,435,"kyrie"
"42","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",128.867,2,0.652036257,5.56358,0.1875,16.89,53.06,4.619,4.157,0.231,2.079,1.386,0.924,4.85,4.85,1.155,4.388,1.155,1.386,0.462,0.231,1.386,2.771,0.462,4.388,0.462,0.231,0,2.54,1.848,3.695,1.617,6.005,0.693,0.462,2.079,0.924,0.693,4.388,2.079,6.697,0.462,0,1.386,0,1.848,4.619,0.924,4.388,3.926,0.924,0,0.231,1.155,4.157,0.693,17,15,4,15,6,9,10,18,7,12,2,4,6,16,3,14,2,0,5,32,2,27,1,6,1,15,10,9,0,0,3,3,5,13,1,6,2,1,6,0,0,443,"kyrie"
"43","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",127.036,2,0.735374606,6.42492,0.113402062,14.23,63.93,4.485,4.398,0.264,1.407,1.055,1.495,6.245,5.365,1.143,2.287,1.671,0.88,0.088,0.616,0.792,3.958,0.352,3.166,0.88,0.264,0,1.143,1.231,5.453,2.023,4.485,1.055,0.352,1.759,0.704,1.407,6.069,2.99,4.573,0.528,1.759,0.528,0,0.792,6.508,1.055,3.166,4.31,0.44,0,0.352,0.616,5.277,0.616,45,80,5,28,5,9,10,18,7,10,5,3,6,17,2,15,2,0,4,60,2,55,1,7,1,15,10,8,0,0,4,3,4,14,0,9,2,1,9,0,0,1106,"kyrie"
"44","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",127.033,2,0.576729002,6.19131,0.1747851,15.67,63.17,3.157,5.682,0.758,1.641,0.631,1.768,5.303,4.672,0.758,5.682,0.126,0.758,0.126,1.136,1.389,5.177,0.379,5.429,0.126,0.884,0,1.136,0.758,4.545,0.758,6.061,0.379,0,2.778,0.253,2.146,5.303,4.293,3.283,0.505,0.631,0.126,0,0.253,5.808,1.01,3.535,5.429,0.253,0.126,0,0.379,4.04,0.631,6,5,4,13,6,10,9,18,7,11,2,1,6,15,2,15,2,0,4,12,2,6,1,6,1,17,11,9,0,0,3,3,4,15,0,5,2,1,7,0,0,783,"kyrie"
"45","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",116.184,1,0.861747404,6.554,0.112866817,13.46,64.88,4.296,2.387,0.597,0.716,1.313,0.597,6.563,4.773,2.267,2.506,0.955,0.835,0.239,0.477,0.477,5.728,0.239,2.506,0.835,0.119,0,1.432,0.358,5.847,0.716,3.699,0.716,0.955,1.551,0.835,0.119,7.757,5.251,4.893,1.074,1.671,0.477,0,0.119,8.115,0.597,2.864,3.103,0.239,0.716,0.477,0.597,6.921,0.477,29,70,4,23,6,10,9,18,7,10,2,1,6,18,3,14,2,0,4,53,2,49,1,6,2,15,11,9,0,0,3,3,4,14,1,9,2,1,7,0,1,830,"kyrie"
"46","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",133.06,3,0.74330162,6.12025,0.171532847,18.38,57.27,3.177,4.515,1.003,0.669,1.003,0.502,5.853,5.686,2.341,3.177,1.505,1.171,0.167,1.003,0.836,6.02,0.669,4.181,0.167,0,0,0.502,0.669,3.846,0.836,4.849,0.502,2.007,1.003,0.669,1.505,5.351,3.679,3.344,2.007,0.669,0.334,0,0.334,4.515,1.171,3.01,4.682,1.003,1.672,0.334,1.672,4.682,1.505,23,17,4,21,6,10,9,18,7,11,2,2,6,17,2,14,3,0,4,45,2,40,1,7,1,15,10,10,0,0,3,3,4,13,0,5,2,1,8,0,1,587,"kyrie"
"47","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",135.372,1,0.698343839,6.23508,0.15503876,13.06,57.84,7.026,3.396,1.288,1.639,0.82,1.522,4.684,5.855,0.937,2.342,0.117,0.117,0,0.117,0.703,4.801,1.405,4.567,0.117,0.937,0.117,1.054,0,5.035,3.044,4.918,0.937,1.054,0.937,0,1.756,5.855,5.738,5.152,0,0.351,0.351,0.351,0.703,5.504,0.82,3.864,4.918,0,0.937,0.351,0.585,2.693,0.585,33,41,5,26,6,11,10,18,6,11,3,2,8,17,2,14,2,0,4,51,2,46,1,7,1,16,11,8,0,0,3,3,4,14,1,10,2,1,7,0,0,860,"kyrie"
"48","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",125.825,1,0.489496682,5.0805,0.13362069,14.41,57.25,4.461,4.089,1.859,2.23,1.115,1.301,2.788,3.717,3.346,2.602,0.372,1.859,0,2.045,2.416,3.346,1.115,4.275,0,0,0,0.743,2.602,2.974,2.23,3.717,0.186,2.416,2.788,0.372,1.859,2.974,7.249,2.974,1.301,0,0.186,0,1.115,3.16,0.186,3.346,3.717,0.372,0.929,1.487,2.23,3.346,2.602,6,4,5,11,6,11,9,18,7,11,2,1,6,16,2,16,2,0,4,12,2,8,1,6,1,16,11,10,0,0,3,3,4,13,0,6,2,1,7,0,0,531,"kyrie"
"49","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",117.663,0,0.778393404,6.37092,0.07518797,18.24,57.65,4.797,2.583,0,1.845,0.185,2.583,5.535,4.613,0.554,3.137,0.554,0,0,0,0.923,3.321,0.369,5.166,0,0.738,0,1.292,2.399,6.827,4.613,5.72,0.923,0.554,0.923,0.185,0.369,6.273,3.506,4.982,0,0.185,0,0,2.768,7.196,1.292,3.506,4.244,0,0,0.554,0.185,4.613,0,10,18,4,19,5,9,10,20,6,11,2,1,6,16,3,15,2,0,5,58,2,54,2,7,1,14,12,9,0,0,3,3,4,15,0,6,2,1,8,0,0,534,"kyrie"
"50","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",121.361,1,0.823088548,5.07855,0.164912281,13.68,59.99,5.12,4.518,1.657,0.904,0.301,1.054,4.97,4.819,0.602,4.066,0.151,0,0,0.452,1.506,3.313,2.861,4.819,0.151,1.355,0,0.904,0.602,4.518,5.723,4.066,0.602,0.904,0.753,0,0.301,4.217,2.108,4.819,0.602,0.151,0.904,0.602,1.054,5.271,2.259,4.217,4.669,0.151,0.452,0.602,1.054,4.367,1.506,42,26,4,21,5,10,9,18,7,10,2,5,7,16,2,16,2,0,4,40,3,34,2,6,1,17,11,9,0,0,3,3,4,15,0,8,2,2,7,3,0,665,"kyrie"
"51","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",135.089,0,0.737777499,6.43425,0.127058824,12.09,67.57,2.799,5.41,1.399,0.28,2.985,0.84,4.198,5.131,2.612,5.131,0.84,2.146,1.026,0.746,1.586,5.224,1.306,3.545,1.586,0.653,0.093,0.746,1.119,3.918,0.373,2.985,0.28,0,2.799,2.052,1.959,4.198,6.437,3.545,0.56,1.306,1.586,0.187,0.093,3.265,1.399,2.985,3.918,0.187,0.28,0,0.933,2.985,0.373,62,50,5,29,5,9,12,19,7,11,2,10,7,17,2,15,2,0,4,46,3,41,1,7,1,15,10,9,0,0,3,3,5,15,0,11,2,1,8,0,1,1062,"kyrie"
"52","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",138.441,1,0.895422215,5.89666,0.102941176,15.69,58,1.937,6.053,0,0.969,1.453,2.421,3.632,7.022,1.211,3.148,2.179,0.726,0.484,0,0.242,4.843,0.484,3.39,0,0.242,0,1.211,1.695,4.116,2.421,4.6,0.242,0.242,1.211,0.484,1.937,4.6,3.148,5.327,0.969,0.242,0.242,0,0.242,7.022,0.726,6.538,5.569,0,0,0.484,0.969,5.327,0,22,14,5,19,6,9,9,19,6,11,3,3,6,14,3,13,2,0,4,37,2,32,1,7,1,15,10,9,0,0,3,3,4,13,0,5,2,2,9,0,0,411,"kyrie"
"53","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",123.468,1,0.787544401,6.35762,0.163265306,16.43,58.46,4.148,5.605,0.112,0.336,0.785,1.009,5.83,5.605,1.57,6.278,0.112,1.345,0.785,0.561,1.009,6.054,1.121,3.924,0.785,0.673,0,0.112,0.448,5.381,0.112,4.596,0,0,1.906,0.673,1.009,5.269,4.933,4.26,0.112,0.224,1.009,0.336,0.673,4.484,1.121,4.596,5.157,0.112,0.112,0,0.448,5.045,0.224,44,60,4,29,6,11,10,17,6,11,2,1,9,18,2,14,2,0,4,44,3,38,1,6,1,16,11,9,0,0,3,3,4,14,0,15,2,1,6,0,0,905,"kyrie"
"54","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",134.282,0,0.629371162,5.81985,0.147058824,16.04,59.54,2.797,4.196,1.632,1.399,0.233,3.03,3.73,5.128,0.932,3.263,0.233,3.03,0.233,1.632,1.166,4.895,0.699,5.128,0.466,1.166,0,1.166,0.932,4.662,0.932,6.061,0.233,0,1.865,0.466,3.73,4.895,4.196,5.128,0.466,0.466,1.632,0,1.865,4.662,0.233,2.564,4.196,0,0.233,0,1.632,1.865,0.932,17,24,4,17,6,10,9,17,6,11,2,2,6,15,3,14,2,0,4,22,2,17,1,6,1,16,11,9,0,0,3,3,4,14,0,6,2,1,8,0,0,431,"kyrie"
"55","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",128.83,0,0.728500928,6.28208,0.152424942,15.74,59.99,2.875,5.133,1.027,1.129,1.335,2.361,5.544,4.928,0.924,5.133,0.513,1.951,0.103,0.308,2.361,5.852,1.643,3.696,1.129,0.513,0,0.411,1.129,5.544,0.513,3.799,0.308,0,1.951,0.513,1.951,4.723,3.388,4.928,0.205,1.335,0.308,0.205,0.513,5.236,0.924,3.901,4.415,0.308,0.308,0,1.335,3.388,0,45,45,4,31,5,9,9,17,7,11,3,7,6,15,2,15,2,0,4,49,2,44,1,6,1,14,10,8,0,0,3,3,5,13,0,7,2,1,9,0,2,975,"kyrie"
"56","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",118.919,0,0.411868687,5.62448,0.164556962,16.32,53.59,8.632,3.789,0.842,4,0.211,0.842,3.579,3.789,1.684,4.421,0.421,0,0,0.421,0.421,3.158,0.421,6.105,0.421,0,0,2.105,1.684,4.842,4.632,6.105,1.263,1.053,2.105,0,0.211,3.368,3.579,5.053,0.421,1.053,0.211,0,1.474,4.211,0.842,3.158,4.211,0.211,0,1.053,0.211,2.947,0.842,31,16,4,16,6,10,9,17,6,13,3,1,8,19,3,14,2,0,4,26,2,19,1,6,1,16,11,8,0,0,3,3,5,14,0,7,2,1,6,0,0,477,"kyrie"
"57","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",125.635,1,0.665878846,5.90694,0.125,18.24,59.28,5.568,3.712,2.784,0.232,1.392,0.696,5.8,5.8,1.392,4.176,0.232,1.16,0,1.392,0.232,7.425,1.624,3.944,0.696,0,0,0,0.928,4.176,0.232,5.568,0,0.232,2.088,0.464,1.16,6.497,6.729,3.016,1.392,0.232,0,0,0,4.872,0,2.552,5.336,0.232,0.232,0,1.392,3.944,0.464,20,26,4,18,6,9,9,16,6,10,2,1,6,15,2,14,2,0,4,24,2,21,2,7,1,16,10,9,0,0,3,3,4,13,0,5,2,1,7,0,0,424,"kyrie"
"58","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",124.177,0,0.677022135,6.46526,0.209205021,14.21,64.02,6.193,3.279,1.73,0.546,1.548,1.093,7.013,6.375,0.364,2.732,0.182,0.273,0,0.82,1.457,6.102,1.093,3.643,0.455,0.729,0.182,0.911,0.638,5.373,2.186,4.645,0.911,0.091,1.275,0.091,1.73,6.466,4.281,3.552,0.364,0.455,0.182,0.091,1.002,6.831,0.911,1.73,4.918,0.273,0.455,0.455,0,3.916,0.455,25,73,6,26,5,10,9,17,6,10,3,3,9,17,2,14,2,0,4,60,3,56,1,10,1,15,11,9,0,0,3,3,4,13,0,26,2,1,7,0,0,1083,"kyrie"
"59","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",122.664,2,0.75049656,5.89803,0.117647059,17.96,57.61,3.956,6.813,1.978,0.659,0.22,1.758,5.055,5.714,1.758,6.154,0.22,0.659,0,0.659,1.758,5.714,0.22,4.835,0.44,0.22,0,0,0.22,3.956,0.659,6.593,0.22,0,1.319,0.659,1.099,5.055,3.956,5.714,0.659,0.44,0,0,0.22,5.275,0.879,3.956,6.154,0.44,0.22,0,1.319,2.198,0,37,19,4,14,5,9,9,17,7,10,2,2,7,15,2,14,2,0,4,35,2,30,1,6,1,15,10,10,0,0,3,3,4,13,0,7,2,1,8,0,0,464,"kyrie"
"60","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",124.092,0,0.809978136,6.14627,0.181122449,15.23,60.77,2.759,4.967,0.331,1.325,1.325,0.442,4.084,5.519,2.208,4.857,0.662,0.662,0.552,0.331,0.773,4.967,0.331,5.188,0.11,0.552,0,0.993,1.325,6.181,1.876,5.408,0,0.552,1.104,0.552,1.104,5.629,3.091,5.408,0.662,0.221,0.883,0,0.773,5.408,1.435,4.305,4.084,0.11,0,0.552,1.104,4.305,0.993,54,29,5,24,6,11,13,18,8,12,2,5,9,15,2,16,2,0,5,53,2,47,1,7,1,14,11,9,0,0,3,3,4,14,1,10,2,1,7,0,0,912,"kyrie"
"61","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",125.805,2,0.672992581,5.52134,0.289473684,17.95,57.8,1.488,5.06,1.19,0,1.19,0.298,4.464,4.762,2.083,5.06,0,2.083,0.595,2.083,0.298,6.25,0.893,3.571,0,0,0,0,0.595,2.381,0,7.738,0,0,1.786,2.381,1.786,6.845,5.06,5.06,1.19,0,0.595,0,0.298,6.548,0.298,3.869,5.357,0,0,0,0.893,5.357,0.595,23,20,4,15,6,9,11,17,6,10,2,1,6,15,3,15,2,0,5,24,2,21,1,6,1,15,10,8,0,0,3,3,4,13,0,9,2,1,10,0,0,351,"kyrie"
"62","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",116.599,1,0.710739497,6.2391,0.153005464,17.52,57.43,2.013,3.758,0.805,1.745,1.074,0.805,5.369,4.564,0.403,3.624,0.268,0.134,0,0.403,0.805,4.43,1.074,6.711,0.403,0.403,0.403,0.94,0.537,6.711,2.819,6.309,0.94,0.671,1.342,0,0.94,6.846,1.074,4.564,0.403,0.268,0,0.403,0.537,6.04,0.805,4.832,5.772,0.537,0.403,0.268,0.403,4.966,1.477,50,32,5,18,6,9,9,21,6,10,2,6,7,16,2,14,2,0,4,43,2,39,1,6,1,16,11,8,0,0,3,3,4,13,1,11,2,1,10,0,1,747,"kyrie"
"63","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",129.722,2,0.851031376,6.20793,0.081967213,11.81,64.18,5.934,3.956,0.44,1.099,2.857,0,4.835,5.275,2.418,2.857,0.22,1.319,0,0.44,0.659,5.275,0.659,2.637,0,0,0.22,0.659,0,4.835,1.758,3.956,0,0.659,1.758,1.538,0.659,5.495,5.495,5.714,1.099,0,0,0,0.22,5.055,1.319,5.055,5.055,0,0.22,0.22,2.418,4.396,1.319,31,22,4,20,5,9,9,17,6,10,2,3,7,16,2,13,2,0,4,30,2,27,1,8,1,16,10,9,0,0,3,3,4,12,0,11,2,1,8,0,0,447,"kyrie"
"64","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",114.723,3,0.679468252,6.38617,0.177033493,16.12,57.47,5.427,5.658,1.501,1.732,0.924,2.309,7.39,5.427,1.27,5.658,0.115,0.231,0,0.231,3.349,4.388,0.577,4.157,0.115,0.115,0.115,1.27,0.924,3.58,1.039,4.619,0.462,0,1.848,0,1.501,3.349,3.926,4.042,1.386,0,0,0,1.732,4.965,0.346,2.309,7.159,0,0.231,0.115,1.617,2.079,0.808,33,28,4,18,5,11,10,21,6,16,2,2,10,16,3,14,2,0,4,52,3,48,2,6,1,16,11,8,0,0,3,4,4,13,1,5,3,1,7,0,0,859,"kyrie"
"65","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",108.339,0,0.620161448,5.62193,0.111801242,13.31,59,10.831,4.03,0,3.023,0.504,0.252,4.534,4.03,2.015,2.519,0.252,1.259,0,1.511,0.252,3.526,0.504,3.275,0.252,0.504,0,2.771,0.504,5.29,6.297,3.778,1.008,0.252,2.771,0.756,1.008,4.534,2.519,3.526,0.252,0.252,0,0,2.519,5.29,1.259,2.519,2.771,0,0,0.252,1.259,4.786,0.756,17,29,5,24,6,12,10,17,7,12,2,3,6,17,3,15,2,0,6,18,4,12,1,6,1,16,11,8,0,0,3,3,4,14,0,7,2,1,7,0,0,417,"kyrie"
"66","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",131.203,0,0.838234026,6.06002,0.169278997,18.18,60.4,3.476,5.055,0.632,0.948,1.896,1.58,6.635,5.529,1.106,5.529,0.632,0.474,0.158,0.158,2.37,6.161,0.79,3.318,0.948,0.158,0,0.79,1.264,6.161,0.316,3.633,0.158,0,0.632,0.316,1.422,5.213,3.16,6.003,0,1.738,0.158,0,0.79,5.845,0.474,3.949,4.739,0.158,0,0,0.948,4.581,0,28,23,4,32,5,9,9,18,7,11,3,1,6,17,2,15,2,0,4,40,2,37,1,9,1,14,10,8,0,0,3,3,4,13,0,6,2,1,9,0,0,633,"kyrie"
"67","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",111.428,1,0.719337799,6.29558,0.179310345,17.37,58.91,3.02,3.859,0.168,1.678,0,1.846,5.034,6.208,2.181,4.866,1.51,0.671,0,0.336,0.336,5.201,0.503,4.53,0.168,0.671,0,1.174,1.174,6.208,2.852,4.027,0.168,1.007,0.839,0,0.503,5.034,1.846,4.195,1.51,0.336,1.342,0,0.671,6.208,1.007,4.362,4.195,0.168,0,0.503,0.336,6.879,0.671,26,21,4,18,7,10,9,21,6,11,2,3,7,18,2,15,2,0,4,47,2,41,1,8,1,15,11,8,0,0,3,3,4,14,0,8,2,1,7,0,0,592,"kyrie"
"68","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",104.599,0,0.786881031,5.84528,0.101010101,8.5,58.01,9.107,2.5,0.357,1.607,1.607,1.964,2.5,2.857,4.107,3.214,0.179,1.429,1.607,0.357,0.536,2.5,2.321,3.75,0.714,0.714,0,1.071,0.893,4.107,4.286,3.929,0.714,0,1.429,1.071,0.536,3.214,7.679,4.464,0.536,0.893,1.607,0.357,0.893,3.571,4.286,3.214,3.214,0.357,0,0,0.714,2.143,0.893,33,19,4,20,6,11,9,18,6,11,2,4,6,16,3,15,2,0,4,17,2,12,1,6,1,15,11,9,0,0,3,3,4,14,0,12,2,1,6,1,0,575,"kyrie"
"69","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",126.548,3,0.702719963,6.03981,0.146341463,15.33,61.76,2.431,4.514,1.042,0,1.91,0,4.514,4.514,3.993,4.688,0,1.563,0.868,1.736,0.694,5.729,1.215,1.563,0.174,0,0.174,0,0.174,1.563,0.174,5.556,0,0.694,1.91,2.951,0.347,6.424,7.292,4.34,1.215,0.174,0.174,0,0,6.424,0.347,4.514,5.035,0,0.521,0.347,1.215,6.25,1.042,28,21,4,18,6,10,13,17,7,10,2,1,7,19,2,14,2,0,4,41,2,35,1,6,1,16,12,9,0,0,3,3,4,14,0,6,2,1,10,0,1,571,"kyrie"
"70","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",121.431,2,0.685793536,6.29621,0.149122807,14.87,62.46,4.454,6.466,1.58,0.144,1.006,0,6.466,6.897,1.724,4.31,0.287,0.575,0,0.431,0.575,5.46,0.862,3.592,0.144,0,0.862,0.431,0.575,3.879,0.862,5.891,0.287,0.144,1.149,0,0.575,6.322,3.305,5.316,1.437,0.287,0,0,0.144,5.603,1.149,3.017,6.609,0,0.431,0.718,0.862,3.592,1.58,41,21,4,18,5,9,9,18,6,10,3,1,7,20,2,13,2,1,4,58,2,53,1,6,1,16,10,8,0,0,3,3,4,13,0,9,2,1,9,0,1,677,"kyrie"
"71","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",125.91,1,0.851693494,6.32503,0.072,13.89,59.88,4.011,4.545,1.07,0.134,0.668,1.07,6.15,5.481,0.936,5.749,0.134,0.267,0.267,1.07,1.337,5.615,2.139,6.016,0.936,0.668,0,0.267,1.872,4.813,1.07,4.947,0.267,0,1.203,0.267,2.674,4.947,2.273,5.08,0.802,0.668,0.134,0.401,0.535,6.952,0.936,1.738,4.412,0.267,0,0,1.738,3.075,0.401,31,31,4,22,5,10,9,16,7,10,2,18,6,15,3,15,2,0,4,39,2,32,1,6,1,15,11,8,0,0,3,3,4,14,0,17,2,1,6,0,0,733,"kyrie"
"72","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",124.637,2,0.642043026,6.37181,0.180107527,14.36,62.34,4.358,5.3,0.824,1.767,1.178,2.002,3.534,4.947,0.353,3.887,0.118,0.118,0,0.824,1.178,3.769,1.413,5.3,0.707,1.06,0.471,1.531,0.353,5.536,1.885,6.125,1.296,0.236,1.06,0.118,1.178,5.654,2.591,5.771,0.236,0.236,0.236,0.471,1.767,5.654,1.06,4.005,6.36,0.118,0.353,0.236,0.118,2.238,0.471,57,47,4,20,6,10,9,17,6,11,2,4,6,16,2,15,2,0,5,36,2,30,1,7,1,16,11,9,0,0,3,3,4,14,0,13,2,1,7,0,0,832,"kyrie"
"73","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",136.994,2,0.768678246,6.34882,0.100858369,11.57,63.58,8.307,4.047,0.852,1.917,1.81,0.532,5.325,4.153,1.065,3.301,0.426,0.639,0,0.639,0.852,4.366,1.491,4.047,0.213,0.106,0,1.278,0.213,4.686,4.792,5.538,0.213,0.426,3.727,0.319,0.958,4.153,3.514,4.366,0.745,0.319,0.639,0,1.491,4.473,0.319,2.662,4.579,0.213,0.106,0.213,0.426,4.26,1.278,59,33,4,24,6,9,9,17,7,12,3,5,6,16,2,13,2,0,4,47,2,44,1,10,1,16,10,9,0,0,3,3,5,12,1,15,2,2,8,0,0,885,"kyrie"
"74","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",128.418,2,0.78296566,6.58861,0.212987013,16.98,58.61,3.075,5.581,0.797,1.139,0.797,0.228,4.67,5.581,1.595,4.556,0.797,1.139,0,0.342,0.228,6.834,1.367,3.759,0.342,0.114,0,0.342,0.228,4.328,1.025,7.062,0,0.569,1.595,0.456,0.683,6.036,3.872,4.328,2.278,0.342,0,0,0,5.581,0.228,3.872,5.695,0.114,0.342,0.228,1.139,5.125,1.595,29,50,5,25,6,11,10,17,6,11,5,2,6,16,2,15,2,0,5,53,2,48,1,10,1,15,11,8,0,0,3,3,4,14,2,8,2,1,6,1,0,854,"kyrie"
"75","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",127.679,0,0.600826285,6.19778,0.088461538,13.61,65.43,4.38,6.022,0.73,1.277,0.182,1.095,6.387,3.467,1.277,6.204,0,1.095,0,0.365,2.19,4.197,0.912,4.927,0,0.73,0,0.182,0.912,4.197,1.277,6.387,0.182,0,2.555,0,0.912,4.562,4.745,4.745,0,1.095,0.365,0,0.912,4.197,2.007,4.38,5.474,0,0.182,0,0.547,4.562,0.182,5,4,4,12,5,10,9,17,7,11,2,1,6,16,2,15,2,0,4,13,2,6,1,6,1,17,11,9,0,0,3,3,4,14,0,6,2,1,7,0,0,529,"kyrie"
"76","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",122.599,2,0.589565728,5.72084,0.220125786,16,59.16,4.523,6.784,0.251,1.005,1.005,1.256,5.528,4.271,0.754,6.281,0,2.261,0,0.754,1.005,5.528,0.503,4.523,0,0.503,0,1.005,0.251,3.769,0.503,7.035,0.251,0,4.271,0.503,1.005,5.528,2.764,5.528,0,1.005,0,0,1.256,6.03,0.251,2.764,4.271,0,0.503,0,1.256,3.266,0.251,24,16,5,15,5,10,9,18,6,10,2,1,7,16,3,15,2,0,4,35,2,30,1,6,1,15,10,9,0,0,3,3,4,14,0,7,2,1,9,0,0,405,"kyrie"
"77","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",121.387,0,0.717357035,6.20616,0.113772455,18.2,55.42,2.305,5.331,0.432,0.144,0.865,1.009,6.484,5.476,0.865,7.061,0.288,0.72,0.144,0.144,0.72,6.052,1.585,6.052,1.297,0.72,0,0.432,1.009,6.196,0.865,4.755,0.144,0,1.585,0.72,1.153,4.035,1.729,5.62,0,1.585,0,0.144,0.865,4.899,1.153,4.323,4.755,0.865,0.144,0,0.865,4.179,0.288,33,34,4,18,5,9,10,18,6,11,2,1,7,15,2,15,2,0,4,41,3,38,1,6,1,15,10,9,0,0,3,3,4,13,0,10,2,1,8,0,0,688,"kyrie"
"78","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",116.102,1,0.562911182,5.72798,0.097402597,12.92,62.22,6.567,4.179,0,1.791,0.896,0.597,7.164,4.179,0.896,5.672,0,1.194,0,0.597,0.896,5.97,1.791,4.776,0,0.299,0,1.194,0,4.478,2.09,5.075,0,0,2.687,0.299,0.896,3.284,3.284,6.269,0.299,0,0,0,0.597,6.269,0.597,3.582,7.164,0,0.597,0,0,3.881,0,31,19,4,28,5,10,9,17,6,11,2,1,7,16,3,14,2,0,4,26,2,20,1,8,1,16,11,9,0,0,3,3,4,13,0,7,3,1,6,0,0,334,"kyrie"
